subbasn,MassFlux_Low,MassFlux_Median,MassFlux_High,subbasin,mask,name
6747.0,1290.4212177897311,5373.196886149033,15164.538091330734,6747,0,Basin226832
6748.0,1971.5071700250212,8209.177004345467,23168.400492038163,6748,0,Basin226930
6749.0,371.55452429125484,1547.1193323804034,4366.367089245363,6749,0,Basin226931
6750.0,58.19611839439032,242.3233575454519,683.8985921751388,6750,0,Basin226932
6752.0,98.09800987157104,408.47121382750805,1152.810405527273,6752,0,Basin226934
6753.0,31.691558713016676,131.96077547892406,372.42711345086985,6753,0,Basin226935
6755.0,781.3476510478606,3253.4607364882368,9182.099653616968,6755,0,Basin226937
6758.0,179.28451220014244,746.5244444279779,2106.8832230622247,6758,0,Basin226940
6763.0,60.35646377394451,251.31883972320895,709.2861472982584,6763,0,Basin226945
6764.0,550.6053500628913,2292.6707277197006,6470.504118508498,6764,0,Basin226954
6765.0,57.54357744472089,239.60623622838767,676.2301797598775,6765,0,Basin226955
6766.0,454.29371495646893,1891.6378163575173,5338.686508045375,6766,0,Basin226956
6768.0,589.3245553303835,2453.8939859158127,6925.5174545032705,6768,0,Basin226958
6770.0,554.8786943858837,2310.464545810413,6520.7228314915255,6770,0,Basin226960
6772.0,100.39669372645095,418.0427248667,1179.8236616615452,6772,0,Basin226962
6774.0,477.68820517903646,1989.0503513375695,5613.609636413524,6774,0,Basin226964
6786.0,2189.3775341914043,9116.36943592072,25728.729933948787,6786,0,Basin227015
6788.0,10027.323879427599,41752.86697287361,117837.28663741454,6788,0,Basin227028
6805.0,984.6431726201712,4099.964845705677,11571.151103003935,6805,0,Basin227241
6816.0,1656.8886873941085,6899.13418430187,19471.124053678657,6816,0,Basin227259
6820.0,11486.492568811287,47828.71302226813,134984.88066856112,6820,0,Basin227310
6822.0,15131.967866002304,63008.14144870908,177825.11627778865,6822,0,Basin227317
6829.0,582.2320470974678,2424.3614250537366,6842.169002247229,6829,0,Basin227650
6836.0,151.12440503524647,629.2683128283984,1775.9563816007542,6836,0,Basin227667
6839.0,587.1023193157803,2444.6407967483206,6899.402584237032,6839,0,Basin227670
6840.0,31.79686533354106,132.3992626935575,373.66463670001986,6840,0,Basin227671
6841.0,4150.9626002995,17284.231699671807,48780.529644226655,6841,0,Basin227672
6842.0,304.7122506253386,1268.7941686482104,3580.862177249172,6842,0,Basin227673
6844.0,1050.616410593527,4374.671423651429,12346.443438919636,6844,0,Basin227684
6852.0,454.5517669089498,1892.7123212776314,5341.719036191216,6852,0,Basin227692
6853.0,2350.6796329833987,9788.016742249865,27624.29069164657,6853,0,Basin227700
6854.0,1070.8351280642216,4458.860328993162,12584.046096885355,6854,0,Basin227704
6856.0,1693.0467757241574,7049.693183910459,19896.040120023183,6856,0,Basin227716
6889.0,16626.002001541474,69229.16405296349,195382.43573735125,6889,0,Basin227913
6891.0,1239.8279223665495,5162.530993741059,14569.98497562414,6891,0,Basin227957
6894.0,2630.380523084053,10952.66587465962,30911.228897277986,6894,0,Basin227960
6904.0,4492.234893695312,18705.25856975394,52791.03150313198,6904,0,Basin227984
6909.0,2290.896930083273,9539.08699075467,26921.747163352393,6909,0,Basin227990
6911.0,2661.159977549865,11080.828730797664,31272.93730941697,6911,0,Basin228000
6912.0,3829.31208597609,15944.908137594111,45000.61545085335,6912,0,Basin228017
6913.0,9504.30488168488,39575.06331363009,111690.96681221505,6913,0,Basin228018
6920.0,71405.70082340617,297326.8604299515,839132.5678365842,6920,0,Basin228240
6930.0,1524.5918383016367,6348.262106416655,17916.421930241682,6930,0,Basin228327
6932.0,506.9876571430971,2111.0506113215283,5957.92562350272,6932,0,Basin228329
6934.0,153.5561361650103,639.3938206503939,1804.5331585762135,6934,0,Basin228366
6936.0,138.8074625911636,577.9816818624415,1631.2123706630337,6936,0,Basin228368
6944.0,105.71702872204972,440.1961171370052,1242.3462097932234,6944,0,Basin228377
6950.0,530.5091076697217,2208.9917974900604,6234.340740951968,6950,0,Basin228383
6977.0,824.2165083647587,3431.9627693689904,9685.8781181616,6977,0,Basin228413
6979.0,174.35330606882798,725.9913494474711,2048.9335689619875,6979,0,Basin228421
6982.0,1501.2164569442818,6250.929139017827,17641.72336197097,6982,0,Basin228431
6983.0,806.8830349805794,3359.7877586592726,9482.181748506673,6983,0,Basin228437
6988.0,83.60298661272942,348.1152519405294,982.4704193947402,6988,0,Basin228449
6989.0,928.7740736558294,3867.330985963867,10914.5987558376,6989,0,Basin228450
6991.0,1985.2430339744967,8266.371895737835,23329.81912744772,6991,0,Basin228452
7009.0,555.0465093711042,2311.163312184993,6522.694929207055,7009,0,Basin228674
7011.0,610.7284102209303,2543.0176959602422,7177.0473955135085,7011,0,Basin228676
7028.0,3744.4087004248618,15591.37814244356,44002.86323899818,7028,0,Basin228714
7031.0,1582.9825659382925,6591.395799192295,18602.607496024026,7031,0,Basin228717
7037.0,731.5350913836874,3046.045756953809,8596.721446842066,7037,0,Basin228733
7042.0,4173.661019098674,17378.745856391215,49047.27280665127,7042,0,Basin228739
7050.0,2781.302545432407,11581.091484339599,32684.80695471443,7050,0,Basin228755
7051.0,917.6413405380011,3820.9752952030613,10783.771121342339,7051,0,Basin228756
7055.0,41271.50384451265,171850.797930818,485006.9756359173,7055,0,Basin228942
7059.0,564.4354048972527,2350.2578214119017,6633.029649280607,7059,0,Basin229041
7060.0,41.137584642044956,171.29317052065548,483.43320823424654,7060,0,Basin229042
7062.0,970.4323966607801,4040.7924637872,11404.151482746089,7062,0,Basin229044
7068.0,714.5306775612764,2975.2409204075952,8396.89205968089,7068,0,Basin229059
7072.0,5432.044300098624,22618.539680172486,63835.31328145301,7072,0,Basin229073
7074.0,539.991377454308,2248.4751086583574,6345.772759705448,7074,0,Basin229081
7076.0,141.05991628758088,587.360694715713,1657.6823476034194,7076,0,Basin229083
7077.0,238.24974564523018,992.0503272717787,2799.820162036166,7077,0,Basin229084
7082.0,300.23999564590576,1250.1721046289028,3528.305942079762,7082,0,Basin229092
7083.0,145.17082649140357,604.4781518699378,1705.9921967569285,7083,0,Basin229093
7084.0,78.8137118598614,328.1731463441102,926.1886887330938,7084,0,Basin229106
7085.0,1448.8254158561338,6032.777596749236,17026.043824721488,7085,0,Basin229107
7086.0,272.5519100110783,1134.8814278595717,3202.9261176496084,7086,0,Basin229108
7088.0,102.84426929839202,428.23420750854154,1208.5866364797093,7088,0,Basin229115
7102.0,451.2113790751253,1878.8032493716544,5302.464072116297,7102,0,Basin229133
7103.0,463.9207730316761,1931.7240128330216,5451.820023579928,7103,0,Basin229138
7108.0,440.9033414991848,1835.8815160323504,5181.327945158495,7108,0,Basin229156
7109.0,118.16286441300008,492.0194478899515,1388.6049250188853,7109,0,Basin229157
7112.0,39.72772311860038,165.42263503717263,466.8650532155333,7112,0,Basin229163
7116.0,1843.969386387251,7678.121243279641,21669.625091110116,7116,0,Basin229169
7142.0,2333.3574398129076,9715.888701326625,27420.726882761566,7142,0,Basin229357
7143.0,680.5398439247167,2833.706172733186,7997.444744082203,7143,0,Basin229388
7145.0,378.6009685524337,1576.4600870430088,4449.1742152705465,7145,0,Basin229390
7146.0,108.70139038966775,452.62272838496193,1277.417290121876,7146,0,Basin229391
7147.0,6274.711343188337,26127.32880233635,73738.01504819133,7147,0,Basin229392
7151.0,1737.6620617100803,7235.467187336117,20420.341948342462,7151,0,Basin229419
7155.0,7113.692120058329,29620.768646372842,83597.39721995314,7155,0,Basin229442
7156.0,10022.02922252868,41730.82050186842,117775.06584848354,7156,0,Basin229450
7160.0,1294.3351772581086,5389.4942583078855,15210.533450542043,7160,0,Basin229465
7167.0,925.0887167469166,3851.9854941242047,10871.289846734971,7167,0,Basin229473
7168.0,301.5946552998177,1255.8127845354677,3544.2253857771643,7168,0,Basin229474
7169.0,25293.893948621935,105321.47978480083,297244.1966809464,7169,0,Basin229654
7173.0,13233.663375139795,55103.773759578915,155516.96575780906,7173,0,Basin229662
7178.0,283.71557947012514,1181.3659347387213,3334.117304230304,7178,0,Basin229715
7181.0,138.51271308359514,576.7543716520796,1627.7485868432211,7181,0,Basin229752
7182.0,323.60729058635195,1347.4714009213094,3802.909481862457,7182,0,Basin229756
7195.0,359.23466892724616,1495.82057228013,4221.588846783421,7195,0,Basin229779
7199.0,1781.8267549639777,7419.364963502593,20939.348582693845,7199,0,Basin229783
7200.0,4454.151262472481,18546.681784221644,52343.48719095459,7200,0,Basin229787
7203.0,194.7563957374656,810.9479638955194,2288.7028986935975,7203,0,Basin229791
7211.0,807.8007099132317,3363.6088738289927,9492.965914389735,7211,0,Basin229807
7212.0,240.59639488088465,1001.8215618051813,2827.397089035264,7212,0,Basin229834
7220.0,441.7372028568301,1839.3536390791598,5191.127165867652,7220,0,Basin229846
7246.0,2557.7874769756927,10650.39501617698,30058.1431004081,7246,0,Basin229886
7247.0,102.66584296401078,427.49125643869905,1206.4898382351369,7247,0,Basin229887
7248.0,622.3969191432733,2591.6043085664155,7314.171262962763,7248,0,Basin229901
7265.0,5714.030675588887,23792.70536640938,67149.10963988763,7265,0,Basin230082
7268.0,618.5010972356082,2575.382459564961,7268.389049448776,7268,0,Basin230100
7269.0,10468.047612941646,43588.000617549566,123016.50389801936,7269,0,Basin230101
7273.0,2127.656863898533,8859.370164011101,25003.412151835862,7273,0,Basin230105
7280.0,2422.251165193851,10086.034109531549,28465.37204670932,7280,0,Basin230162
7292.0,794.6770802948682,3308.9632706505636,9338.742023383771,7292,0,Basin230360
7293.0,64.43161724361536,268.28740908021314,757.1757969466818,7293,0,Basin230361
7308.0,421.84081170706366,1756.5068712968996,4957.312363916828,7308,0,Basin230378
7317.0,77397.04475605475,322274.27304138994,909540.5571290522,7317,0,Basin230389
7320.0,728.4348983911065,3033.1368345767196,8560.289160950955,7320,0,Basin230392
7325.0,385.8323658742817,1606.5709694716263,4534.154839138884,7325,0,Basin230437
7327.0,30.689730676785828,127.78925442012391,360.6540123836017,7327,0,Basin230439
7329.0,152.63791158855105,635.5704168137248,1793.7425334887228,7329,0,Basin230457
7330.0,559.1920535058449,2328.4249818856315,6571.411783110189,7330,0,Basin230458
7331.0,3214.065630915381,13383.077712790055,37770.47371519212,7331,0,Basin230459
7333.0,3.631164618376803,15.119840058098,42.672061968714516,7333,0,Basin230461
7334.0,222.00517023752587,924.4093889532081,2608.9201061849712,7334,0,Basin230462
7335.0,4.891244059789244,20.366696539964213,57.48003507390827,7335,0,Basin230463
7336.0,558.5573209966733,2325.7820132992497,6563.952648696989,7336,0,Basin230464
7338.0,47.32330343428992,197.04994241411018,556.1254167581642,7338,0,Basin230466
7339.0,2.8146157811080283,11.719804775575145,33.0762913974561,7339,0,Basin230467
7341.0,322.2140770064851,1341.6701859646125,3786.536967128519,7341,0,Basin230469
7356.0,492.36386706823885,2050.158476094154,5786.072418849394,7356,0,Basin230533
7360.0,548.3143598685349,2283.131252384974,6443.581275338972,7360,0,Basin230537
7362.0,163.69573299487445,681.6141820036821,1923.6898341155224,7362,0,Basin230556
7367.0,651.354771987263,2712.1821808036657,7654.47290745059,7367,0,Basin230576
7373.0,1811.9885005390436,7544.955735857029,21293.79791549197,7373,0,Basin230595
7375.0,1717.9631097100657,7153.442538262093,20188.847375992525,7375,0,Basin230597
7378.0,3982.7240409077854,16583.70160066885,46803.45424655447,7378,0,Basin230602
7379.0,431.3763100768967,1796.2118214653601,5069.369904707138,7379,0,Basin230603
7381.0,1113.0925241511354,4634.81629278294,13080.638902216051,7381,0,Basin230605
7384.0,1982.8499888756348,8256.407473038986,23301.69697395576,7384,0,Basin230621
7415.0,2554.155416381175,10635.271445355516,30015.46050926943,7415,0,Basin230807
7417.0,2688.2493915627515,11193.626593243665,31591.281773230017,7417,0,Basin230811
7419.0,11265.646378709074,46909.12952145774,132389.58045498698,7419,0,Basin230817
7421.0,1084.8546749925708,4517.236450574341,12748.798466489368,7421,0,Basin230819
7427.0,434.9944167085122,1811.2772892511812,5111.888514194671,7427,0,Basin230879
7429.0,3263.9699811409955,13590.874899895247,38356.930609643736,7429,0,Basin230895
7430.0,2183.8799810311166,9093.47812328957,25664.124785522064,7430,0,Basin230906
7435.0,5428.592761975545,22604.16778854541,63794.752121562306,7435,0,Basin231080
7443.0,142.83743926134926,594.7621391247485,1678.5711197906094,7443,0,Basin231160
7447.0,32.19666525199423,134.06399328485597,378.36293289099433,7447,0,Basin231164
7449.0,353.1754096442956,1470.5903663111949,4150.382742191514,7449,0,Basin231168
7451.0,66.18106766100391,275.57196191117566,777.7346711558519,7451,0,Basin231170
7453.0,1082.6963571470849,4508.24941086451,12723.43473817348,7453,0,Basin231172
7466.0,572.4001966295793,2383.4224916335106,6726.6288446048,7466,0,Basin231252
7470.0,382.45522447817825,1592.5088590665378,4494.467961214838,7470,0,Basin231272
7471.0,179.95924400110525,749.333966436713,2114.8124139001266,7471,0,Basin231273
7474.0,748.7171878829653,3117.590448047439,8798.638893068277,7474,0,Basin231288
7480.0,878.0021826346288,3655.9214376876193,10317.946852764702,7480,0,Basin231336
7531.0,1507.557607470638,6277.333114551628,17716.242144965327,7531,0,Basin231615
7535.0,7268.542158329651,30265.550158013408,85417.13582269527,7535,0,Basin231645
7539.0,9481.316556505097,39479.34201304162,111420.81678055189,7539,0,Basin231740
7540.0,201.23792856975723,837.9364786160027,2364.871401017087,7540,0,Basin231742
7541.0,1019.5590658127672,4245.351457451657,11981.469365763805,7541,0,Basin231743
7542.0,142.8422575408729,594.7822020035793,1678.6277423742772,7542,0,Basin231744
7544.0,701.2168204467538,2919.80322719226,8240.432687677123,7544,0,Basin231787
7547.0,286.398645395436,1192.537977848727,3365.647671884688,7547,0,Basin231791
7549.0,181.3918925574548,755.299385058013,2131.648353440446,7549,0,Basin231796
7552.0,171.63641949670406,714.6784802322849,2017.0057539626591,7552,0,Basin231799
7559.0,1556.729758664684,6482.081491313169,18294.094515598223,7559,0,Basin231843
7579.0,4218.233079632354,17564.33987295507,49571.06666593841,7579,0,Basin231968
7585.0,386.14410793726887,1607.869035141217,4537.818312990419,7585,0,Basin232009
7586.0,555.928440476306,2314.835593299825,6533.059047259661,7586,0,Basin232014
7590.0,1306.8877626877702,5441.7620852886785,15358.0466479915,7590,0,Basin232025
7594.0,1304.46320416508,5431.666443551852,15329.554160759335,7594,0,Basin232031
7622.0,89.07319156047306,370.89268909562935,1046.7541820559966,7622,0,Basin232334
7624.0,1237.916050986279,5154.5701347551985,14547.517392193125,7624,0,Basin232336
7625.0,615.7490238064281,2563.9230754690825,7236.047731922687,7625,0,Basin232344
7626.0,1366.3543348210071,5689.375496949374,16056.875128059379,7626,0,Basin232345
7630.0,1145.9365330215219,4771.575766168914,13466.609170466967,7630,0,Basin232352
7631.0,0.6041950609656223,2.5158134223550124,7.100269966345238,7631,0,Basin232353
7632.0,4371.832767437677,18203.9150386848,51376.11162678458,7632,0,Basin232354
7635.0,1421.0927176384869,5917.30115723222,16700.139730229595,7635,0,Basin232357
7640.0,25126.00899521915,104622.42206905725,295271.27672602,7640,0,Basin232464
7643.0,10005.686494068825,41662.77086314496,117583.01233539093,7643,0,Basin232470
7645.0,572.464784881576,2383.6914312554927,6727.387861113636,7645,0,Basin232476
7646.0,5303.244281266212,22082.22808626391,62321.70457382983,7646,0,Basin232477
7648.0,536.0844108037736,2232.206853958626,6299.859577422945,7648,0,Basin232502
7653.0,309.8020978011038,1289.9878305461757,3640.6761204111954,7653,0,Basin232514
7656.0,1556.729758664684,6482.081491313168,18294.094515598223,7656,0,Basin232559
7660.0,384.98323654441896,1603.0352719735865,4524.1761950421715,7660,0,Basin232672
7666.0,295.71156095317684,1231.3161133799547,3475.089504342003,7666,0,Basin232704
7667.0,900.7736706863654,3750.739848145985,10585.548697182849,7667,0,Basin232705
7671.0,145.71637099935037,606.7497497101969,1712.4032277886765,7671,0,Basin232721
7672.0,105.6939133876577,440.0998669815791,1242.074567197729,7672,0,Basin232724
7686.0,1194.2443534537874,4972.725148048956,14034.304255571826,7686,0,Basin232751
7688.0,3791.670267131071,15788.171018722589,44558.26314926923,7688,0,Basin232769
7710.0,7129.389450018974,29686.130904294994,83781.86625598473,7710,0,Basin233032
7712.0,1372.3348920392498,5714.277994660579,16127.156355997315,7712,0,Basin233065
7726.0,4222.224754712718,17580.96084587201,49617.97530938745,7726,0,Basin233086
7739.0,1552.986245301022,6466.493841271783,18250.102174015454,7739,0,Basin233200
7740.0,3357.277788130757,13979.400143481622,39453.44837749196,7740,0,Basin233211
7743.0,721.0183687684548,3002.25507804243,8473.13293287775,7743,0,Basin233219
7747.0,324.7460427228265,1352.2130615120127,3816.29166274424,7747,0,Basin233391
7753.0,117.49738260683263,489.24844202040106,1380.784436592634,7753,0,Basin233417
7762.0,67.93707266786362,282.8838074580753,798.3705724011076,7762,0,Basin233440
7763.0,352.8840353935377,1469.377110363995,4146.958623102694,7763,0,Basin233447
7767.0,711.9895362486654,2964.6598385097222,8367.02953595662,7767,0,Basin233461
7770.0,383.33722447650655,1596.1814270460993,4504.832888873198,7770,0,Basin233471
7771.0,541.4538770340305,2254.5648242329494,6362.95949708973,7771,0,Basin233472
7772.0,826.2319381476756,3440.354836148835,9709.562680451883,7772,0,Basin233478
7813.0,4408.054067559258,18354.737246458866,51801.770533999435,7813,0,Basin233801
7822.0,1091.6180488849805,4545.398525901033,12828.279057480446,7822,0,Basin233930
7826.0,0.4026599752104511,1.6766396081765202,4.731906487396388,7826,0,Basin233934
7829.0,448.5173004809957,1867.5853505077373,5270.804287777278,7829,0,Basin233937
7833.0,97.6807334598434,406.7337127036512,1147.906732251429,7833,0,Basin234112
7839.0,1188.3402070466834,4948.140818023479,13964.920978349617,7839,0,Basin234132
7840.0,137.72047075512316,573.4555464671432,1618.4384570948466,7840,0,Basin234133
7841.0,368.51280694387253,1534.4538972851137,4330.621986838842,7841,0,Basin234135
7846.0,475.5495273089229,1980.1450907034853,5588.47670959915,7846,0,Basin234140
7851.0,363.3133570243151,1512.8038595049647,4269.520034025212,7851,0,Basin234149
7863.0,2071.1904359323426,8624.24908049422,24339.84022201178,7863,0,Basin234174
7869.0,1596.8132598647821,6648.985554006141,18765.140537163126,7869,0,Basin234187
7871.0,1288.9593944344497,5367.109986311668,15147.359300678228,7871,0,Basin234199
7901.0,5691.130780469353,23697.35228056957,66879.99880457258,7901,0,Basin234502
7914.0,35932.11487493791,149618.06664141954,422260.5124676862,7914,0,Basin234600
7916.0,52.34312164921727,217.9520100720498,615.1164062756859,7916,0,Basin234602
7920.0,4661.8351973089175,19411.458848161827,54784.10959964299,7920,0,Basin234607
7932.0,1057.3475461811702,4402.699261601676,12425.545177646125,7932,0,Basin234832
7947.0,118.48190866130096,493.3479191967473,1392.3542113677768,7947,0,Basin234880
7948.0,463.1423830839599,1928.482867704889,5442.672681728041,7948,0,Basin234884
7960.0,1419.4081240054907,5910.286662167774,16680.34302821958,7960,0,Basin234912
7989.0,221.69456400327468,923.1160527714335,2605.26998015963,7989,0,Basin235222
8000.0,138.87909528385038,578.2799538963981,1632.0541707526927,8000,0,Basin235292
8001.0,1880.8693378103553,7831.769293507209,22103.259249638886,8001,0,Basin235293
8009.0,3588.0164124123794,14940.174842790968,42165.000705384686,8009,0,Basin235308
8010.0,616.2094070265829,2565.840069432657,7241.457979973788,8010,0,Basin235317
8044.0,32.98737409374487,137.35643317019995,387.6550416881649,8044,0,Basin235604
8071.0,2089.8112558407583,8701.78448534506,24558.664997131826,8071,0,Basin235643
8092.0,792.7512050834125,3300.94410098205,9316.109872268577,8092,0,Basin235968
8098.0,37108.58766502342,154516.79261180773,436085.9720871614,8098,0,Basin235975
8099.0,1704.020908738799,7095.388478229516,20025.003946582787,8099,0,Basin236015
8103.0,777.454626986694,3237.250537465787,9136.350319328165,8103,0,Basin236020
8129.0,594.5440315265258,2475.6274112949127,6986.854748482955,8129,0,Basin236085
8135.0,746.1839410010894,3107.042237842978,8768.869141683723,8135,0,Basin236275
8141.0,1691.5908911300196,7043.631012535741,19878.931119427085,8141,0,Basin236281
8176.0,1160.8522898775507,4833.683624586374,13641.893457400582,8176,0,Basin236695
8181.0,47.58288722319186,198.1308257621163,559.1759464615102,8181,0,Basin236746
8185.0,38.2464197406926,159.2546221527835,449.45734076519466,8185,0,Basin236802
8214.0,660.1037228556393,2748.612018530257,7757.287241928073,8214,0,Basin237064
8224.0,429.394394251152,1787.9593037628529,5046.079185662084,8224,0,Basin237074
8226.0,661.633903092353,2754.983550220692,7775.269336585499,8226,0,Basin237076
8228.0,778.6037953215299,3242.0355701615276,9149.854907401212,8228,0,Basin237078
8249.0,1283.5485014946366,5344.57951897691,15083.772550117468,8249,0,Basin237416
8261.0,2472.238310024585,10294.176045861479,29052.801911789273,8261,0,Basin237522
8295.0,22.7822078287112,94.8630466372089,267.72781914951366,8295,0,Basin237752
8306.0,475.1740090088516,1978.5814665683436,5584.0637617283965,8306,0,Basin237773
8308.0,360.47771432563485,1500.9965005521437,4236.196642310379,8308,0,Basin237788
8309.0,129.41566620333643,538.8750937106636,1520.8435607691822,8309,0,Basin237800
8326.0,8089.39589950729,33683.51066987951,95063.49598315566,8326,0,Basin238082
8337.0,2381.309083451534,9915.554995349685,27984.236314004007,8337,0,Basin238140
8355.0,504.7693135413794,2101.8136298081786,5931.856495388469,8355,0,Basin238258
8366.0,89.48794026938069,372.6196650942524,1051.6281507321569,8366,0,Basin238444
8388.0,705.146562564013,2936.1663168692826,8286.613518559894,8388,0,Basin238480
8394.0,307.16435474834685,1279.0045077658738,3609.6783698726626,8394,0,Basin238496
8432.0,731.2349830940766,3044.796133261162,8593.194688659089,8432,0,Basin238864
8435.0,422.6307651387494,1759.7961657232622,4966.595595422966,8435,0,Basin238867
8437.0,369.6875324152513,1539.345347578921,4344.426912635159,8437,0,Basin238872
8444.0,34.04978379999505,141.78021080709877,400.140075440652,8444,0,Basin238952
8496.0,1256.8778094915924,5233.525176994176,14770.348747698079,8496,0,Basin239219
8568.0,511.8211431564255,2131.1768085957374,6014.726908038772,8568,0,Basin239590
8578.0,65.20042735314973,271.4886646312228,766.2105601932157,8578,0,Basin239601
8591.0,810.2216333173577,3373.6893792618903,9521.415683094674,8591,0,Basin239883
8598.0,22.79239562420145,94.90546769341154,267.8475422373308,8598,0,Basin239892
8653.0,1988.2640554563516,8278.95115512656,23365.321019934257,8653,0,Basin240322
8682.0,37.02953758183318,154.18763523668707,435.15700565268605,8682,0,Basin240630
8702.0,1494.7532380704315,6224.016881958883,17565.77007830365,8702,0,Basin240680
8728.0,15.860877892308721,66.04325667282241,186.3909889608258,8728,0,Basin241020
8738.0,6.529217240933015,27.1870682722209,76.72887131094566,8738,0,Basin241332
8742.0,230.35953024003,959.1961861108924,2707.097359271109,8742,0,Basin241339
8759.0,99.51736883417425,414.38129578605657,1169.490170829439,8759,0,Basin241371
8778.0,717.842342302224,2989.030391960541,8435.809480920934,8778,0,Basin241404
8813.0,76.78334472129538,319.7188817704321,902.3285883350951,8813,0,Basin242059
8830.0,253.8800274020881,1057.133402555857,2983.5012731435054,8830,0,Basin242087
8840.0,452.964391230902,1886.1026329581507,5323.064802516852,8840,0,Basin242101
8850.0,282.68197050604897,1177.062080779483,3321.9707258176195,8850,0,Basin242127
8865.0,117.18907722440576,487.96468637689384,1377.161349300577,8865,0,Basin242323
8889.0,486.9841881645094,2027.7579811739668,5722.852483738232,8889,0,Basin242798
8910.0,4811.057251451166,20032.805944449687,56537.710278948834,8910,0,Basin242834
8930.0,6512.819916286396,27118.791299928635,76536.1762042847,8930,0,Basin243031
8959.0,121.80189260734339,507.1720311650044,1431.3693967338397,8959,0,Basin243537
8961.0,31.625291577988285,131.68484514030297,371.6483673488314,8961,0,Basin243548
8969.0,861.7960002382488,3588.440364385257,10127.497976942666,8969,0,Basin243566
9010.0,1203.950613083206,5013.141132611173,14148.368517570538,9010,0,Basin243915
9019.0,1156.6278757339687,4816.093547323868,13592.249753228056,9019,0,Basin243926
9022.0,23.57124497851555,98.14852574894145,277.0002828603768,9022,0,Basin244242
9024.0,527.3820476783901,2195.9710033674996,6197.592724336395,9024,0,Basin244251
9025.0,59.32019983458494,247.00393068774494,697.1083686284323,9025,0,Basin244266
9034.0,106.71309973273888,444.34366646371683,1254.0516564915797,9034,0,Basin244291
9065.0,2205.9382394310496,9185.326710180756,25923.345027039137,9065,0,Basin244486
9076.0,121.65979060857518,506.58033133337506,1429.699468230288,9076,0,Basin244979
9079.0,11.349450458001302,47.25808210507294,133.37441403887107,9079,0,Basin244984
9080.0,395.8999429106389,1648.4914469382595,4652.465165527304,9080,0,Basin244985
9093.0,127.12736500640071,529.346815117255,1493.9523176719813,9093,0,Basin245017
9115.0,103.10084830174128,429.3025792020951,1211.6018550890174,9115,0,Basin245692
9139.0,227.2633951494776,946.3041604697239,2670.7127602972887,9139,0,Basin245727
9140.0,704.4163782718823,2933.125895717876,8278.03267119079,9140,0,Basin245743
9176.0,954.0479028370333,3972.56891787738,11211.607159022898,9176,0,Basin246430
9182.0,149.59215540284566,622.8881643620545,1757.9499681943091,9182,0,Basin246446
9183.0,620.8856994665565,2585.311726927739,7296.411985576426,9183,0,Basin246461
9185.0,66.00698468480448,274.8470961907806,775.6889144004336,9185,0,Basin246463
9225.0,267.3368607951401,1113.1664360244336,3141.6408478531957,9225,0,Basin247161
9226.0,1089.2559175683396,4535.56282538691,12800.520190969184,9226,0,Basin247184
9229.0,1244.3615785303227,5181.408726721754,14623.262774098572,9229,0,Basin247187
9303.0,241.73880205584663,1006.5784416445674,2840.8222225356208,9303,0,Basin247877
9306.0,374.91642942928485,1561.1180003890804,4405.874916474381,9306,0,Basin247880
9367.0,511.75433770400065,2130.8986367523125,6013.941835835959,9367,0,Basin248608
9374.0,388.3004928738985,1616.8480263939205,4563.159326498476,9374,0,Basin248615
9452.0,5966.894797396983,24845.608630233015,70120.67237787308,9452,0,Basin49903
9468.0,93.11577808759517,387.72565265827586,1094.2611174139306,9468,0,Basin50632
9471.0,12127.950835610898,50499.687053263835,142523.0536207566,9471,0,Basin51337
9479.0,47855.09188041819,199264.26126088234,562374.791796847,9479,0,Basin52054
9483.0,265.1403555221115,1104.0203873306107,3115.8283554503637,9483,0,Basin52058
9484.0,506.36950096670824,2108.4766650810784,5950.661287831536,9484,0,Basin52059
9487.0,12762.074190987985,53140.11917850633,149975.02949084432,9487,0,Basin52065
9495.0,705.1467918547787,2936.1672716152298,8286.616213097539,9495,0,Basin52779
9504.0,111019.85329945215,462276.59761445515,1304662.9821672866,9504,0,Basin53495
9508.0,145.46753435866262,605.7136165123924,1709.4789944730683,9508,0,Basin53499
9519.0,294.0512330053387,1224.4026584271674,3455.5779634110354,9519,0,Basin54222
9530.0,9621.520606114791,40063.13895655332,113068.44130931368,9530,0,Basin54935
9531.0,11701.017466034207,48721.97523298564,137505.89545863713,9531,0,Basin54943
9535.0,2235.750418539358,9309.461919479663,26273.686388015718,9535,0,Basin54962
9543.0,9771.452484998763,40687.441698671675,114830.3835783157,9543,0,Basin55662
9553.0,56004.232022337725,233196.5415362745,658140.3793353088,9553,0,Basin56373
9554.0,31.78834952723961,132.3638036486571,373.5645621915908,9554,0,Basin56382
9559.0,29483.98166346621,122768.62491207597,346484.50975221413,9559,0,Basin57104
9564.0,18.87148644214778,78.5791575572767,221.77051264094524,9564,0,Basin57825
9566.0,13401.230983023368,55801.5100773695,157486.15638920307,9566,0,Basin58530
9568.0,6877.161567478016,28635.87688306123,80817.78035925757,9568,0,Basin58532
9569.0,356.6466613900678,1485.0443436747794,4191.175569058948,9569,0,Basin58539
9570.0,459.1184220305847,1911.7274589252543,5395.384625835363,9570,0,Basin58545
9576.0,84.30982412685907,351.0584592263179,990.7769043313101,9576,0,Basin59266
9581.0,9165.173776858566,38162.95215850651,107705.6273849059,9581,0,Basin59973
